objectid,comunidad,provincia,nombre,grado_ocupacion,paseo_maritimo,nudismo,acceso_disc,Autobús,aparcamiento,aseos,lavapies,duchas,telefonos,papelera,oficina_tur,zona_infantil,zona_deportiva,club_nautico,submarino,zona_surf
3144,Galicia,Pontevedra,Areas de Reboredo,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3145,Galicia,Pontevedra,Pedra Alta,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3146,Galicia,Pontevedra,Do Caeiro,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3147,Galicia,Pontevedra,Serpe-A Seca,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3148,Galicia,Pontevedra,Ostreira,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3149,Galicia,Pontevedra,Os Namorados,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3150,Galicia,Pontevedra,A Coviña,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3151,Galicia,Pontevedra,A Roiba,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3152,Galicia,Pontevedra,Cunchosa,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3153,Galicia,Pontevedra,La Calera,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3154,Galicia,Pontevedra,Do Estralo,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3155,Galicia,Pontevedra,Pazos,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3156,Galicia,Pontevedra,Punta Cabalo,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3157,Galicia,Pontevedra,Areeiro,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3158,Galicia,Pontevedra,Placeres,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3159,Galicia,Pontevedra,O Cabo,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3160,Galicia,Pontevedra,Comboa,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3161,Galicia,Pontevedra,Candán,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3162,Galicia,Pontevedra,A Xunqueira,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3163,Galicia,Pontevedra,Soutoxusto,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3164,Galicia,Pontevedra,Antoñito,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3165,Galicia,Pontevedra,Vella,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3166,Galicia,Pontevedra,Cabanas,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3167,Galicia,Pontevedra,Mende,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3168,Galicia,Pontevedra,Ríos de Fora,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3169,Galicia,Pontevedra,A Lagoa,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3170,Galicia,Pontevedra,Manquiña,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3171,Galicia,Pontevedra,O Cocho,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3172,Galicia,Pontevedra,Espedrigada,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3173,Galicia,Pontevedra,Do Cocho das Dornas,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3174,Galicia,Pontevedra,De Argazada,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3175,Galicia,Pontevedra,Baluarte,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3176,Comunitat Valenciana,Alicante/Alacant,Cala Almadraba,Bajo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3177,Comunitat Valenciana,Alicante/Alacant,Playa del Río,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3178,Canarias,Las Palmas,Playa del Hierro,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3179,Canarias,Las Palmas,Playa de los mallorquines,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3180,Canarias,Las Palmas,Playa del Aguila,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3181,Canarias,Las Palmas,Playa de Esquinzo,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3182,País Vasco,Bizkaia,Las Arenas,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3183,País Vasco,Bizkaia,Ereaga,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3184,País Vasco,Bizkaia,Arrigunaga,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3185,Ceuta,Ceuta,Benítez (segundo tramo),Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3186,Ceuta,Ceuta,Playa Santa Catalina,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3187,Ceuta,Ceuta,Juan XIII,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3188,Ceuta,Ceuta,Almadraba,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3189,Melilla,Melilla,Trápana,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3190,Melilla,Melilla,Ensenada de los Galápagos,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3191,Melilla,Melilla,Alcazaba,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3192,Comunitat Valenciana,Alicante/Alacant,Playa de San Gabriel,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3193,Illes Balears,Illes Balears,Cala Rafalino,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3194,Illes Balears,Illes Balears,Es Rajoli,Medio,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3195,Illes Balears,Illes Balears,Cala Lliteras,Bajo,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
3196,Illes Balears,Illes Balears,Cavalleria,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3197,Illes Balears,Illes Balears,Cala Viola de Ponent,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3198,Illes Balears,Illes Balears,Cala Mitjana,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3199,Illes Balears,Illes Balears,Cala Trebaluger,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3200,Illes Balears,Illes Balears,Binigaus,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3201,Illes Balears,Illes Balears,Cala Morell,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3202,Galicia,A Coruña,Xurela,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3203,Galicia,A Coruña,Cabana,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3204,Galicia,A Coruña,Playa de Adormideras,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3205,Galicia,A Coruña,Los Moros,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3206,Galicia,A Coruña,Bolera de Punta Herminia,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3207,Galicia,A Coruña,San Roque,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3208,Galicia,A Coruña,As Mirandas,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3209,Galicia,A Coruña,Centeas,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3210,Galicia,A Coruña,O Coido,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3211,Galicia,A Coruña,A Ribeira,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3212,Illes Balears,Illes Balears,Algaiarens,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3213,Illes Balears,Illes Balears,Degollador,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3214,Illes Balears,Illes Balears,Sa Caleta d'en Gorries,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3215,Illes Balears,Illes Balears,Son Saura,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3216,Illes Balears,Illes Balears,Cala Turqueta,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3217,Illes Balears,Illes Balears,Cala Macarella,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3218,Illes Balears,Illes Balears,Cala Macarelleta,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3219,Illes Balears,Illes Balears,Punta de Baix,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3220,Illes Balears,Illes Balears,Playa d'en Bossa,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3221,Illes Balears,Illes Balears,Cala Saladeta,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3222,Illes Balears,Illes Balears,Cala Grasioneta,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3223,Illes Balears,Illes Balears,Es Torrent,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3224,Cataluña,Barcelona,Sant Miquel,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3225,Cataluña,Barcelona,Somorrostro,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3226,Cataluña,Barcelona,Platja dels Militars,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3227,Cataluña,Barcelona,Protegida sector II,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3228,Cataluña,Barcelona,Platja Equipada,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3229,Cataluña,Barcelona,Platja Naturista,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3230,Cataluña,Barcelona,Sant Pol,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3231,Cataluña,Barcelona,Platja de la Murtra,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3232,Cataluña,Barcelona,Cal Francès,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3233,Cataluña,Barcelona,Platja del Remolar,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3234,Cataluña,Barcelona,Zona banys Fòrum,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3235,Andalucía,Cádiz,Playa de la Casería,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3236,Andalucía,Cádiz,El Conchal,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3237,Andalucía,Cádiz,La Ministra,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3238,Andalucía,Cádiz,Calita de la Bocana del Río,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3239,Andalucía,Cádiz,La Media Luneta,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3240,Andalucía,Cádiz,Playa Mangueta,Bajo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3241,Andalucía,Cádiz,La Calita,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3242,Galicia,A Coruña,Lopesa,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3243,Galicia,A Coruña,A Hortiña,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3244,Galicia,A Coruña,Castelo,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3245,Galicia,A Coruña,O Casal,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3246,Galicia,A Coruña,O Vilar,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3247,Galicia,A Coruña,Pena Roiba,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3248,Galicia,A Coruña,Canteira Marracoi,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3249,Galicia,A Coruña,A Caseta,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3250,Galicia,A Coruña,Praia dos Curas,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3251,Galicia,A Coruña,Cecilio,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3252,Galicia,A Coruña,As Maseiras,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3253,Galicia,A Coruña,O Curro,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3254,Galicia,A Coruña,O Lodeiro,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3255,Galicia,A Coruña,Niñóns,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3256,Galicia,A Coruña,Barda Pequeña,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3257,Galicia,A Coruña,Niño do Corvo,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3258,Galicia,A Coruña,Cala Chamoso,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3259,Galicia,A Coruña,Insua,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3260,Galicia,A Coruña,Andahio,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3261,Galicia,A Coruña,Abelleira,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3262,Galicia,A Coruña,Talón,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3263,Galicia,A Coruña,Malladoira,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3264,Galicia,A Coruña,San Antonio,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3265,Galicia,A Coruña,Sada - A Nova,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3266,Galicia,A Coruña,Arnela A Vella,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3267,Galicia,A Coruña,As Fontiñas,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3268,Galicia,Lugo,Area Pequena,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3269,Galicia,Lugo,Lieiro,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3270,Galicia,Lugo,Paraños,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3271,Galicia,Lugo,Corbeiro,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3272,Galicia,Lugo,Reboeira,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3273,Galicia,Lugo,Celeiro,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3274,País Vasco,Bizkaia,Meñakoz,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3275,País Vasco,Bizkaia,Barinatxe,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3276,Cataluña,Girona,Argilera,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3277,Cataluña,Girona,La Gola,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3278,Cataluña,Girona,Cala Forcanera,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3279,Cataluña,Girona,Cala S'Agulla,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3280,Cataluña,Girona,Cala Rajols,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3281,Cataluña,Girona,Cala Ull de Vidre,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3282,Cataluña,Girona,Punta Canyerets,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3283,Cataluña,Girona,Cala Canyers,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3284,Cataluña,Girona,Cala Sant Roc,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3285,Cataluña,Girona,La Platgeta,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3286,Cataluña,Girona,El Cau,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3287,Cataluña,Girona,Cala Pedrosa,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3288,Cataluña,Girona,El Codolar,Medio,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
3289,Cataluña,Girona,Cala Mar d'en Manassa,Alto,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
3290,Cataluña,Girona,Cala del Pedrigolet,Bajo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3291,Cataluña,Girona,Can Comes,Alto,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
3292,Cataluña,Girona,La Punta,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3293,Cataluña,Girona,Bonifaci,Bajo,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
3294,Cataluña,Girona,Cala del Lledó,Bajo,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
3295,Cataluña,Girona,Cala Calís,Medio,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
3296,Andalucía,Granada,El Rincón de La China,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3297,Andalucía,Granada,La Veintiuna,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3298,País Vasco,Gipuzkoa,Kapelaundi,Bajo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3299,País Vasco,Gipuzkoa,Errota Sein,Bajo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3300,País Vasco,Gipuzkoa,Artzuportu,Bajo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3301,País Vasco,Gipuzkoa,Sisurko,Bajo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3302,País Vasco,Gipuzkoa,Eretzin Zabala,Bajo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3303,País Vasco,Gipuzkoa,Azabaratza,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3304,País Vasco,Gipuzkoa,Murgita,Bajo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3305,País Vasco,Gipuzkoa,Inpernupe,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3306,Andalucía,Huelva,Doñana,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3307,Andalucía,Huelva,Rompeculos,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3308,Andalucía,Huelva,Nuevo Portil,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3309,Andalucía,Huelva,Camino Santana,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3310,Galicia,Lugo,A Areosa,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3311,Galicia,Lugo,Cegoñas,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3312,Galicia,Lugo,Portiño de A Devesa,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3313,Galicia,Lugo,Os Fondas,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3314,Galicia,Lugo,Tupide,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3315,Galicia,Lugo,Sarrido,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3316,Galicia,Lugo,Penoural,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3317,Galicia,Lugo,Portelo,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3318,Galicia,Lugo,Pericón,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3319,Galicia,Lugo,Limosa,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3320,Galicia,Lugo,Pereira,Nulo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3321,Galicia,Lugo,Toxido,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3322,Galicia,Lugo,Chamadoiro,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3323,Andalucía,Málaga,Playa del Río Castor,Bajo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3324,Andalucía,Málaga,Playa del Río Padrón,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3325,Andalucía,Málaga,Río Torrox,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3326,Andalucía,Málaga,Playa Chica,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3327,Andalucía,Málaga,Benalnatura,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3328,Región de Murcia,Murcia,Portmán,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3329,Región de Murcia,Murcia,Lastre,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3330,Región de Murcia,Murcia,Cala del Caballo,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3331,Canarias,Las Palmas,El Parchel,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3332,Canarias,Las Palmas,Pocilla Beda,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3333,Canarias,Las Palmas,Los Frailes,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3334,Canarias,Las Palmas,Perchel,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3335,Canarias,Las Palmas,La Arena,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3336,Canarias,Las Palmas,Playa de Punta del Palo,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3337,Canarias,Las Palmas,Playa de Punta Prieta,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3338,Canarias,Las Palmas,Punta Prieta,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3339,Canarias,Las Palmas,Punta Escamas,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3340,Canarias,Las Palmas,Los Bonacibles,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3341,Canarias,Las Palmas,Punta Usaje,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3342,Canarias,Las Palmas,Baja Piquiento,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3343,Canarias,Las Palmas,Playa Marina,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3344,Canarias,Las Palmas,Vaya Querida,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3345,Canarias,Las Palmas,Charco del Palo (Piscina),Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3346,Canarias,Las Palmas,Playa Baja del Ganado,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3347,Canarias,Las Palmas,Playa de los Conejos,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3348,Canarias,Las Palmas,Caleta del Mariscadero,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3349,Canarias,Las Palmas,Piedra Mansa,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3350,Canarias,Las Palmas,Pico Alto,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3351,Canarias,Las Palmas,Barranco del Burro,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3352,Canarias,Las Palmas,La Santa (Pueblo),Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3353,Canarias,Las Palmas,Los Risquetes,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3354,Canarias,Las Palmas,Caleta del Fuego,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3355,Canarias,Las Palmas,Barranco de las Pilas,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3356,Canarias,Las Palmas,La Colorada,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3357,Canarias,Las Palmas,El Cohon,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3358,Canarias,Las Palmas,Caleta Larga,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3359,Canarias,Las Palmas,El Pasito,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3360,Canarias,Las Palmas,Playa del Cochino,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3361,Canarias,Las Palmas,Playa Chica,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3362,Canarias,Las Palmas,Puerto Lajas,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3363,Canarias,Las Palmas,El Jablito,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3364,Canarias,Las Palmas,Los Verilitos,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3365,Canarias,Las Palmas,De Corralejo viejo,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3366,Canarias,Las Palmas,Playa del Tebeto,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3367,Canarias,Las Palmas,Playa del Valle,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3368,Galicia,Pontevedra,Espiñeira,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3369,Galicia,Pontevedra,Playa fluvial río Lérez,Medio,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3370,Galicia,Pontevedra,Fedorento,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3371,Galicia,Pontevedra,Das Dornas,Bajo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3372,Galicia,Pontevedra,Cova do Asno,Bajo,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3373,Canarias,Santa Cruz de Tenerife,Callejoncitos,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3374,Canarias,Santa Cruz de Tenerife,La Veta,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3375,Canarias,Santa Cruz de Tenerife,Playa La Grimona,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3376,Canarias,Santa Cruz de Tenerife,Los Roques,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3377,Canarias,Santa Cruz de Tenerife,Playa Punta Brava,Alto,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
